51	89	0.0158	4.2427	0.9978	0.0134	0.0244
51	90	0.1273	8.3888	0.9992	0.1131	0.0004
51	91	0.0219	7.6616	0.9864	0.0079	0.0012
51	92	0.0403	6.3942	0.965	0.0037	0.0038
51	93	0.0539	4.7114	0.9618	0.0125	0.0171
51	94	0.1365	8.5115	0.9953	0.1147	0.0003
51	95	0.4544	1.1046	0.6799	0.0012	0.4559
51	96	1.1162	15.5662	0.9999	0.5804	0
51	97	3.5154	1.1664	0.0505	0	0.4277
51	98	1.473	12.7889	0.9998	0.6416	0
51	99	0.2333	5.0502	0.824	0.0001	0.0202
51	100	0.1876	6.9309	0.9697	0.1239	0.0018
51	101	0.0337	7.2898	0.9824	0.0146	0.002
51	102	0.4665	0.4532	0.7232	0.0363	0.7588
51	103	2.1974	18.5379	0.9984	0.8079	0
51	104	4.1562	7.4562	0.0469	0	0.0029
51	105	0.076	2.5967	0.9984	0.0676	0.1632
51	106	1.8985	14.2839	0.9999	0.736	0
51	107	1.9744	3.1802	0.3099	0	0.106
51	108	0.6572	7.1245	0.9943	0.4062	0.0016
51	109	0.0806	7.5078	0.9407	0.0143	0.0015
51	110	0.3008	4.3872	0.7855	0.0097	0.0289
51	111	0.2129	4.1697	0.9524	0.1148	0.0334
51	112	0.4103	8.4272	0.9902	0.291	0.0006
51	113	0.0933	8.5683	0.924	0.0079	0.0008
51	114	0.0716	7.3683	0.9366	0.0028	0.0019
51	115	0.054	5.069	0.9694	0.0199	0.0141
51	116	0.1598	4.4331	0.9351	0.0787	0.0218
51	117	0.4017	3.6791	0.7963	0.1122	0.0443
51	118	0.145	5.6568	0.9892	0.1207	0.0052
51	119	0.0772	6.5341	0.9895	0.0611	0.0029
51	120	0.0602	6.0924	0.9674	0.0241	0.0049
51	121	0.1814	4.3313	0.8919	0.0429	0.0281
51	122	0.326	8.0204	0.973	0.2208	0.0008
51	123	0.144	6.8408	0.8936	0.0158	0.0041
51	124	0.5921	1.6871	0.6512	0.0212	0.28
51	125	1.4637	12.046	0.9983	0.6787	0
51	126	0.884	9.946	0.5022	0.0001	0.0002
51	127	0.0106	7.3503	0.9915	0.0018	0.0033
51	128	0.0257	5.434	0.9968	0.0217	0.0179
51	129	0.1668	6.0657	0.9979	0.1343	0.006
51	130	0.0605	6.4574	0.9921	0.0486	0.0036
51	131	0.1161	5.227	0.9361	0.0381	0.0097
51	132	0.069	5.2111	0.9813	0.0451	0.0083
51	133	0.116	5.6601	0.9921	0.0969	0.0058
51	134	0.1725	4.5416	0.8796	0.0319	0.0167
51	135	0.1524	4.3131	0.9458	0.0838	0.0183
51	136	0.4074	8.7431	0.9579	0.2601	0.0003
51	137	0.9893	2.3749	0.4426	0.0035	0.1742
51	138	0.85	9.0903	0.9974	0.4866	0.0002
51	139	0.0251	10.5224	0.9788	0.0029	0.0001
51	140	0.0459	9.1475	0.9573	0.0008	0.0002
51	141	0.2031	5.3292	0.8419	0.0019	0.0096
51	142	0.0805	4.3247	0.9992	0.0723	0.0229
51	143	0.0766	5.4444	0.9961	0.0672	0.0073
51	144	0.1228	6.3454	0.9922	0.1033	0.0031
51	145	0.1466	5.5555	0.9031	0.0277	0.0088
51	146	0.1473	5.4468	0.9552	0.0749	0.0086
51	147	0.1418	4.383	0.896	0.0231	0.0235
51	148	0.1706	5.1538	0.9676	0.1133	0.0105
51	149	0.0562	6.0205	0.9906	0.0435	0.0047
51	150	0.1447	4.7542	0.9073	0.0386	0.0177
51	151	0.1014	4.5483	0.953	0.048	0.0182
51	152	0.1726	4.3886	0.9223	0.0716	0.0177
51	153	0.1538	5.4497	0.9557	0.0917	0.0066
51	154	0.2927	2.9801	0.7827	0.0169	0.0719
51	155	0.5091	8.5984	0.9301	0.3091	0.0004
52	0	0.0612	8.0899	0.9476	0.0042	0.0008
52	1	0.0593	7.3352	0.9461	0.0019	0.0016
52	2	0.1312	4.6237	0.896	0.0098	0.024
52	3	0.0422	4.3017	0.9792	0.0198	0.0205
52	4	0.1889	6.1147	0.9944	0.1552	0.004
52	5	0.0416	6.4555	0.9915	0.032	0.0031
52	6	0.1527	5.2477	0.8774	0.0074	0.0098
52	7	0.0846	4.4711	0.9763	0.0563	0.0211
52	8	0.1379	5.6568	0.9759	0.1002	0.0059
52	9	0.0902	5.422	0.9438	0.0288	0.0075
52	10	0.1178	4.3053	0.9129	0.0183	0.0223
52	11	0.1943	2.9013	0.8833	0.0583	0.0826
52	12	0.5303	9.6045	0.97	0.3538	0.0001
52	13	1.0781	4.0593	0.4422	0.0008	0.037
52	14	0.0776	3.2306	0.9973	0.0696	0.0751
52	15	0.236	6.2957	0.9981	0.1899	0.003
52	16	0.0397	6.7483	0.9964	0.033	0.002
52	17	0.0336	6.8854	0.9729	0.0054	0.002
52	18	0.1957	3.3475	0.8482	0.0118	0.0558
52	19	0.2784	7.1831	0.9934	0.2172	0.0013
52	20	0.1743	5.5992	0.8609	0.008	0.0073
52	21	0.03	4.8737	0.9913	0.0207	0.0124
52	22	0.0843	5.4098	0.9945	0.0716	0.0082
52	23	0.0831	5.3039	0.9644	0.043	0.0089
52	24	0.1617	3.9612	0.8939	0.04	0.0293
52	25	0.1756	6.4046	0.9871	0.1423	0.0028
52	26	0.2613	3.9092	0.8188	0.0302	0.0319
52	27	0.1374	4.3708	0.9536	0.0811	0.0201
52	28	0.269	4.4871	0.8934	0.121	0.0177
52	29	0.1501	5.6466	0.9631	0.1024	0.0048
52	30	0.067	6.0533	0.943	0.0068	0.0036
52	31	0.0642	4.9091	0.9799	0.0414	0.0117
52	32	0.2224	2.4223	0.8314	0.0228	0.1146
52	33	0.6361	10.5647	0.9819	0.4117	0.0001
52	34	1.6306	3.5805	0.2762	0.0003	0.059
52	35	0.2772	4.741	0.9987	0.2111	0.017
52	36	0.1662	7.5343	0.9966	0.1404	0.001
52	37	0.046	7.6712	0.9647	0.0069	0.0013
52	38	0.0519	6.3986	0.9541	0.0037	0.0032
52	39	0.0825	4.6192	0.9378	0.0128	0.0176
52	40	0.0972	4.4063	0.9863	0.0733	0.0196
52	41	0.106	5.576	0.9952	0.0915	0.0055
52	42	0.0756	5.6561	0.9448	0.0151	0.0062
52	43	0.0783	4.558	0.9526	0.0253	0.0168
52	44	0.0836	4.556	0.9816	0.0602	0.0154
52	45	0.1043	5.4097	0.9834	0.0791	0.0065
52	46	0.0498	5.5991	0.9827	0.0308	0.0059
52	47	0.2395	3.2235	0.8255	0.0264	0.0568
52	48	0.4662	5.6686	0.8661	0.2451	0.0051
52	49	0.101	5.5009	0.9336	0.0289	0.0073
52	50	0.0439	5.3884	0.978	0.0204	0.0081
52	51	0.0581	4.8776	0.9752	0.0307	0.0118
52	52	0.062	5.0915	0.9834	0.043	0.0119
52	53	0.0585	5.256	0.986	0.0421	0.0093
52	54	0.0799	4.7607	0.9539	0.0303	0.0141
52	55	0.6064	0.393	0.6186	0.0472	0.7089
52	56	2.3541	12.6154	0.9996	0.8441	0
52	57	1.3482	4.6199	0.3581	0.0001	0.0365
52	58	0.1885	2.6289	0.9267	0.083	0.1509
52	59	0.7045	10.1028	0.9807	0.386	0.0001
52	60	1.1692	3.7123	0.4075	0.0004	0.049
52	61	0.2005	4.6821	0.9782	0.1477	0.0147
52	62	0.1048	6.6192	0.9909	0.0854	0.0024
52	63	0.0377	6.6805	0.9725	0.0078	0.002
52	64	0.0565	5.7112	0.9619	0.0153	0.0064
52	65	0.1129	4.2346	0.9307	0.0334	0.0292
52	66	0.0592	4.5428	0.9851	0.0417	0.0174
52	67	0.2312	6.9261	0.9763	0.1717	0.0019
52	68	0.2996	3.5027	0.7759	0.0166	0.0506
52	69	0.1476	4.7162	0.9918	0.1186	0.0156
52	70	0.1374	5.2543	0.9517	0.0791	0.009
52	71	0.1814	5.9483	0.9497	0.1113	0.0046
52	72	0.0952	5.3994	0.9317	0.0183	0.0073
52	73	0.0594	4.869	0.9717	0.0287	0.012
52	74	0.1213	4.8176	0.9618	0.0738	0.0142
52	75	0.1092	4.7994	0.949	0.0526	0.0135
52	76	0.1211	4.9097	0.9553	0.0692	0.0123
52	77	0.2519	3.5112	0.8432	0.059	0.0455
52	78	0.264	6.4552	0.9715	0.1763	0.0031
52	79	0.2992	4.2974	0.7892	0.0154	0.0241
52	80	0.1675	4.2002	0.9455	0.1002	0.0213
52	81	0.1359	5.3176	0.9571	0.081	0.0094
52	82	0.135	5.4587	0.9524	0.0725	0.0089
52	83	0.1262	4.7497	0.9106	0.0225	0.0169
52	84	0.092	4.6669	0.9791	0.0658	0.0145
52	85	0.0615	5.168	0.9879	0.0471	0.0083
52	86	0.1268	4.4435	0.9163	0.0332	0.0206
52	87	0.2028	4.1338	0.9125	0.0951	0.0243
52	88	0.102	5.0083	0.9668	0.0624	0.0101
52	89	0.0706	5.2739	0.971	0.0386	0.0092
52	90	0.1265	4.9969	0.9537	0.0665	0.011
52	91	0.2474	3.0803	0.8298	0.0371	0.0754
52	92	0.3562	7.7696	0.9874	0.2617	0.0007
52	93	0.5067	4.1557	0.6514	0.0039	0.0303
52	94	0.156	4.2138	0.9716	0.1119	0.0236
52	95	0.0667	5.3692	0.9863	0.0499	0.0076
52	96	0.2551	3.3813	0.8307	0.0483	0.0604
52	97	0.1505	5.5911	0.9995	0.1295	0.0057
52	98	0.0388	5.8573	0.9833	0.0213	0.0044
52	99	0.0218	5.6146	0.9973	0.0186	0.0056
52	100	0.0294	5.4416	0.9929	0.0213	0.007
52	101	0.1235	4.2232	0.9091	0.0224	0.0242
52	102	0.0847	4.7749	0.9906	0.0671	0.0149
52	103	0.081	5.4874	0.9913	0.0656	0.0077
52	104	0.1566	4.2992	0.8934	0.0311	0.0222
52	105	0.087	4.5732	0.9775	0.0595	0.0152
52	106	0.2265	4.0669	0.8736	0.0743	0.0278
52	107	0.2127	6.4534	0.9661	0.154	0.0024
52	108	0.0555	6.2061	0.9597	0.0135	0.0035
52	109	0.208	3.5964	0.833	0.0104	0.0441
52	110	0.1803	5.1781	0.9849	0.1416	0.0085
52	111	0.0518	5.8576	0.991	0.0408	0.0054
52	112	0.119	5.0357	0.9228	0.0325	0.0148
52	113	0.0868	4.9715	0.978	0.0604	0.0102
52	114	0.0783	5.2498	0.973	0.0461	0.0085
52	115	0.7067	0.5856	0.57	0.0337	0.6218
52	116	1.7896	13.1334	0.9998	0.7827	0
52	117	1.0592	6.4823	0.4551	0.0002	0.0065
52	118	0.0927	4.0722	0.9661	0.0458	0.0441
52	119	0.3227	9.6143	0.9716	0.2078	0.0002
52	120	0.18	8.8068	0.8607	0.0006	0.0005
52	121	0.2357	3.0739	0.8195	0.0043	0.0866
52	122	0.2734	6.4651	0.9848	0.2072	0.0024
52	123	0.0292	7.5856	0.9915	0.0193	0.0015
52	124	0.1162	5.828	0.9032	0.0029	0.0046
52	125	0.0578	4.1988	0.9703	0.0251	0.0235
52	126	0.1995	5.8654	0.967	0.1365	0.0049
52	127	0.0263	6.8088	0.992	0.0179	0.0024
52	128	0.054	5.8643	0.9634	0.0148	0.0066
52	129	0.0298	5.7219	0.9775	0.0066	0.0052
52	130	0.0549	4.7899	0.9836	0.0362	0.0134
52	131	0.1132	5.0237	0.9519	0.0569	0.013
52	132	0.0887	4.8594	0.9485	0.0271	0.0138
52	133	0.1368	4.8815	0.9553	0.0799	0.0113
52	134	0.1511	4.3071	0.9107	0.0472	0.0222
52	135	0.1483	5.4558	0.9559	0.0919	0.0064
52	136	0.1542	4.8	0.8989	0.0304	0.0138
52	137	0.1127	4.381	0.9433	0.0493	0.0179
52	138	0.1092	5.2511	0.9709	0.0723	0.0086
52	139	0.1399	4.8829	0.9228	0.0493	0.0138
52	140	0.0877	5.3998	0.9826	0.0654	0.007
52	141	0.0719	5.1904	0.9561	0.023	0.0083
52	142	0.0702	4.7503	0.9681	0.0357	0.0123
52	143	0.056	4.9505	0.9748	0.0289	0.0119
52	144	0.1485	4.726	0.9401	0.0775	0.0132
52	145	0.057	5.4091	0.9782	0.0331	0.0083
52	146	0.0754	5.2731	0.9669	0.0394	0.0092
52	147	0.1499	3.8753	0.8912	0.0288	0.0357
52	148	0.1762	6.2275	0.9936	0.1484	0.0028
52	149	0.0668	6.1136	0.9502	0.0138	0.0035
52	150	0.0369	5.8624	0.971	0.0069	0.0047
52	151	0.0814	4.4241	0.9347	0.0113	0.0181
52	152	0.1579	5.7089	0.9898	0.1273	0.0049
52	153	0.049	5.8775	0.9728	0.0204	0.0047
52	154	0.1281	4.1807	0.8961	0.012	0.0234
52	155	0.2007	3.9568	0.9145	0.0975	0.0282
53	0	0.165	4.5801	0.9268	0.0794	0.0159
53	1	0.0931	5.2668	0.9747	0.0627	0.0074
53	2	0.0805	4.8692	0.9467	0.0227	0.0105
53	3	0.1152	4.0127	0.922	0.0282	0.0292
53	4	0.0862	5.1101	0.9935	0.0734	0.0092
53	5	0.0477	5.4659	0.9764	0.0226	0.0067
53	6	0.1355	3.8297	0.9125	0.0391	0.0288
53	7	0.1384	5.3846	0.9777	0.1052	0.0063
53	8	0.1043	4.9983	0.9316	0.0283	0.0113
53	9	0.2564	2.3428	0.8009	0.017	0.1434
53	10	0.6374	10.5102	0.9775	0.4189	0.0001
53	11	0.4723	7.1387	0.6562	0.0003	0.0016
53	12	0.0266	4.8688	0.9803	0.0064	0.0169
53	13	0.0832	4.6209	0.9911	0.0689	0.0179
53	14	0.1153	6.3345	0.9831	0.0878	0.0035
53	15	0.0323	7.1517	0.9748	0.0056	0.0018
53	16	0.0257	5.9754	0.9859	0.0111	0.0055
53	17	0.0539	4.9421	0.9681	0.0198	0.0144
53	18	0.1214	4.1202	0.9316	0.0432	0.0297
53	19	0.1312	5.6293	0.9891	0.105	0.0056
53	20	0.0481	6.2485	0.9659	0.0122	0.0043
53	21	0.0619	5.0481	0.9572	0.0163	0.0118
53	22	0.0965	4.2993	0.9445	0.0358	0.0274
53	23	0.146	6.1433	0.9913	0.1198	0.0037
53	24	0.1069	5.3419	0.9107	0.0103	0.0075
53	25	0.3843	1.0877	0.7152	0.0126	0.4019
53	26	1.1014	13.0077	0.9989	0.6041	0
53	27	0.8115	7.569	0.5204	0.0001	0.0015
53	28	0.0191	4.6707	0.9879	0.0068	0.0295
53	29	0.1539	5.9331	0.9821	0.1138	0.0054
53	30	0.047	6.2915	0.9791	0.0246	0.0038
53	31	0.1034	4.9269	0.92	0.0113	0.0154
53	32	0.0994	4.691	0.9633	0.0571	0.0152
53	33	0.1342	4.8905	0.9374	0.0566	0.013
53	34	0.1767	6.4368	0.9527	0.103	0.003
53	35	0.0256	7.0529	0.9819	0.007	0.0016
53	36	0.0653	5.147	0.9557	0.0158	0.0102
53	37	0.0565	5.3771	0.9909	0.0451	0.0071
53	38	0.0616	5.392	0.9695	0.0287	0.0082
53	39	0.1359	6.0376	0.9661	0.0918	0.0035
53	40	0.3492	2.2577	0.753	0.0037	0.1466
53	41	0.934	14.0536	0.999	0.5575	0
53	42	1.5535	4.6499	0.2998	0	0.0322
53	43	0.2596	8.3652	0.9972	0.1894	0.0007
53	44	0.0257	8.4403	0.9801	0.005	0.0009
53	45	0.0473	6.3963	0.9609	0.0061	0.0066
53	46	0.1344	5.2975	0.9742	0.0921	0.0116
53	47	0.1237	5.8488	0.9651	0.0786	0.0071
53	48	0.1893	4.4902	0.8723	0.0384	0.0314
53	49	0.264	8.5319	0.9985	0.2122	0.0004
53	50	0.0718	8.5694	0.9374	0.0046	0.0007
53	51	0.0475	7.6942	0.9561	0.0013	0.001
53	52	0.0203	6.4445	0.9881	0.0079	0.0051
53	53	0.0404	5.2099	0.9893	0.028	0.0094
53	54	0.0436	5.2828	0.9872	0.0289	0.0117
53	55	0.0613	5.4184	0.9892	0.0479	0.0087
53	56	0.1118	6.1222	0.9834	0.0849	0.0042
53	57	0.1685	4.3906	0.8748	0.0191	0.0241
53	58	0.1598	4.6545	0.9511	0.0964	0.0169
53	59	0.1227	5.1655	0.949	0.0623	0.0106
53	60	0.0829	5.0696	0.9595	0.0387	0.0118
53	61	0.11	5.0449	0.961	0.0632	0.0112
53	62	0.1989	3.3387	0.8561	0.0325	0.0579
53	63	0.2885	6.8592	0.9644	0.2011	0.0019
53	64	1.1371	0.323	0.3847	0.0214	0.7741
53	65	1.8234	13.6837	0.9999	0.7601	0
53	66	0.9804	9.2283	0.464	0.0001	0.0006
53	67	0.0098	6.9117	0.9936	0.0032	0.0059
53	68	0.0405	5.6707	0.9971	0.0353	0.013
53	69	0.0437	6.8376	0.9977	0.0384	0.0044
53	70	0.0339	6.7849	0.9975	0.0299	0.0032
53	71	0.0933	5.4087	0.9394	0.0167	0.0115
53	72	0.0667	5.6508	0.9962	0.058	0.0067
53	73	0.087	6.2301	0.9815	0.0591	0.0042
53	74	0.2237	3.1566	0.8423	0.0259	0.0825
53	75	0.3729	8.6109	0.9973	0.2643	0.0004
53	76	0.0282	9.7911	0.9748	0.0018	0.0002
53	77	0.465	4.5989	0.6806	0.0007	0.0294
53	78	0.0928	3.5782	0.998	0.08	0.0495
53	79	0.2729	7.2071	0.9996	0.2199	0.0011
53	80	0.0118	7.9825	0.9953	0.007	0.0008
53	81	0.1925	5.0474	0.845	0.0055	0.0148
53	82	0.0463	4.2867	0.9953	0.0396	0.0255
53	83	0.1474	5.5329	0.9983	0.1233	0.0069
53	84	0.0301	6.3628	0.9833	0.0128	0.0036
53	85	0.0748	5.2825	0.9484	0.0177	0.0111
53	86	0.1099	4.0392	0.9382	0.0384	0.0274
53	87	0.1134	5.4609	0.987	0.0898	0.0073
53	88	0.0733	5.3755	0.9509	0.0199	0.009
53	89	0.1876	4.085	0.9006	0.0694	0.0303
53	90	0.1608	5.3147	0.9567	0.0965	0.0091
53	91	0.1605	4.3485	0.8898	0.0346	0.0245
53	92	0.1396	5.9732	0.9939	0.1187	0.0039
53	93	0.2066	4.4201	0.8506	0.0211	0.0233
53	94	0.1247	5.2186	0.9953	0.1024	0.0085
53	95	0.103	5.6627	0.9582	0.0492	0.0072
53	96	0.0639	5.1161	0.9618	0.0234	0.0108
53	97	0.1013	4.3526	0.9451	0.0308	0.0222
53	98	0.053	4.5571	0.9752	0.0266	0.0171
53	99	0.2007	4.1446	0.9068	0.0845	0.0263
53	100	0.197	6.2159	0.9715	0.1456	0.0029
53	101	0.3727	2.5702	0.7289	0.0139	0.121
53	102	0.2854	6.2118	0.9915	0.2127	0.0029
53	103	0.0706	6.344	0.9452	0.0129	0.0036
53	104	0.082	5.0547	0.9331	0.0097	0.0106
53	105	0.0656	4.3563	0.9803	0.0432	0.0198
53	106	0.0411	4.942	0.9956	0.0355	0.0101
53	107	0.0321	5.323	0.9912	0.0225	0.0073
53	108	0.1195	4.0823	0.9229	0.0346	0.0263
53	109	0.1094	4.685	0.9722	0.0749	0.0148
53	110	0.0593	5.3783	0.9898	0.047	0.0069
53	111	0.1428	4.8008	0.9249	0.0571	0.0126
53	112	0.4963	0.8935	0.6588	0.0184	0.4711
53	113	1.0095	11.434	0.9973	0.564	0
53	114	0.6203	9.0252	0.5784	0.0001	0.0004
53	115	0.0423	7.1246	0.9614	0.0009	0.0029
53	116	0.0374	5.0515	0.9844	0.0198	0.0197
53	117	0.0786	5.2901	0.9979	0.0674	0.0134
53	118	0.0311	5.8087	0.9909	0.0211	0.007
53	119	0.0691	5.339	0.9959	0.0544	0.0095
53	120	0.0563	5.2409	0.978	0.0326	0.0092
53	121	0.0385	5.3506	0.9774	0.0151	0.0082
53	122	0.0976	4.6493	0.9554	0.0416	0.0173
53	123	0.1276	4.2555	0.9236	0.0358	0.0276
53	124	0.1235	5.0525	0.9919	0.1006	0.0095
53	125	0.0914	5.2514	0.9645	0.0517	0.0096
53	126	0.0544	5.5247	0.9622	0.0146	0.0075
53	127	0.1314	4.5555	0.9385	0.0556	0.0195
53	128	0.119	4.406	0.9392	0.0507	0.0221
53	129	0.1072	4.4871	0.9514	0.0527	0.0168
53	130	0.1451	4.628	0.9469	0.0816	0.0141
53	131	0.1444	4.1989	0.9073	0.0383	0.0241
53	132	0.1762	4.5686	0.9322	0.0956	0.0159
53	133	0.1217	5.4608	0.9665	0.0762	0.0062
53	134	0.0407	5.6858	0.9819	0.0211	0.0054
53	135	0.0748	4.9065	0.9421	0.0134	0.0115
53	136	0.1123	4.3558	0.9558	0.0611	0.0195
53	137	0.578	0.6288	0.6294	0.0527	0.6191
53	138	1.4305	12.8765	0.999	0.6808	0
53	139	1.045	7.6813	0.4273	0.0001	0.0013
53	140	0.0371	4.097	0.9697	0.0056	0.0405
53	141	0.2813	9.5717	0.99	0.1982	0.0002
53	142	0.1424	6.6098	0.886	0.0021	0.0047
53	143	0.0641	4.7951	0.9523	0.0112	0.0239
53	144	0.0768	4.743	0.9861	0.0582	0.0155
53	145	0.1287	4.9266	0.9355	0.0467	0.0124
53	146	0.0831	5.9844	0.9889	0.0648	0.0041
53	147	0.0292	6.0326	0.9961	0.0245	0.004
53	148	0.0965	5.3723	0.9417	0.0286	0.0093
53	149	0.1732	3.3852	0.8745	0.0216	0.0572
53	150	0.4407	9.3031	0.9977	0.3038	0.0002
53	151	0.2584	6.2483	0.7947	0.0033	0.0063
53	152	0.0844	3.7035	0.9407	0.0198	0.0444
53	153	0.1428	6.328	0.9829	0.1055	0.004
53	154	0.0231	6.803	0.9869	0.0096	0.0025
53	155	0.0351	5.5593	0.9826	0.0168	0.007
54	0	0.037	5.3516	0.9903	0.0264	0.009
54	1	0.0782	4.9919	0.9567	0.0297	0.0125
54	2	0.0745	4.75	0.9665	0.0376	0.0152
54	3	0.1812	6.6143	0.989	0.141	0.0022
54	4	0.1253	6.3963	0.8961	0.0089	0.004
54	5	0.0708	4.6135	0.9532	0.0199	0.0177
54	6	0.1197	3.5628	0.9089	0.0182	0.0409
54	7	0.2143	5.6675	0.9636	0.1518	0.0046
54	8	0.0867	5.3888	0.9454	0.0281	0.0066
54	9	0.0205	5.6063	0.991	0.0113	0.0053
54	10	0.0303	5.2256	0.9867	0.0165	0.0082
54	11	0.1135	4.2593	0.9261	0.0304	0.0243
54	12	0.0758	4.4767	0.9759	0.0491	0.0152
54	13	0.132	4.1728	0.9244	0.0479	0.0238
54	14	0.1495	3.7595	0.9038	0.0343	0.0357
54	15	0.1418	5.7645	0.9942	0.1224	0.0046
54	16	0.0254	6.4742	0.9899	0.0149	0.0028
54	17	0.0535	5.6584	0.9585	0.0094	0.0061
54	18	0.0839	4.3595	0.9398	0.0189	0.0219
54	19	0.1099	3.8716	0.9458	0.0491	0.0324
54	20	0.0988	5.2294	0.99	0.081	0.008
54	21	0.1198	4.6449	0.92	0.0314	0.0158
54	22	0.0717	4.7713	0.9791	0.0479	0.0121
54	23	0.1739	3.6179	0.8813	0.0391	0.0426
